rating,title,text,date,country
1,I've updated and I've double and triple…,"I've updated and I've double and triple checked my semi rural delivery instructions and they still deliver to the oddest places . . Front Door is closest to the street, but they deliver to the side door that  looks like it's rarely used or the back door that is at a lower level, overgrown and way more than obvious that it's NEVER USED   . . and that's only if they don't leave it at a neighbor's house or across the street.  . . Today, they lied and said they attempted a delivery, but my barking dog and I were here all day . . NO ATTEMPT WAS MADE","Jan 22, 2025",US
1,If I could give zero stars I would,"If I could give zero stars I would.  Good luck trying to reach a human being to discuss an issue the autobots on their automated telephone and chat service can not help you with at all. The automated answering service goes in circles, unable to actually answer the questions you need answers to. FedEx doesn’t have an email address you can contact or any humans to talk to. Incredibly frustrating.","Jan 21, 2025",US
1,FedEx cost me a great deal,"I ordered a snow blower from Walmart with 2 day shipping. A week later and FedEx hadn't even attempted delivery and the package wasn't moving. I called Walmart and the reshipped it. A week later and the same happened again. I called Walmart, and now they were out of stock, so they had to refund the item. I missed a spectacular deal because FedEx couldn't be bothered to make deliveries.","Jan 22, 2025",US
1,Pathetic Customer Service,I stayed home to accept delivery which required signature. The FedEx Driver simply put a delivery failed sticker and went away. He did not bother ringing the door bell. Their customer service is poor and pathetic. Please use UPS. I never had problems with UPS delivery,"Jan 22, 2025",US
1,How come America has the absolute WORST…,How come America has the absolute WORST package delivery companies? The USPS and FedEx are the most atrocious delivery companies and seem to be used the most. And nothing will ever improve because they don’t care about their customers in the least! FedEx has horrible customer service and delivery drivers who don’t gaf about customers or their packages. We’re basically a third world country with a mask on. I’m disgusted by FedEx.,"Jan 23, 2025",US
1,Don't use the if you want you package on time,"Enfield Hub is the worst with bad drivers Driver attempted delivery rang the doorbell and left by the time I got to the door(1min I took)Fedex is a joke, raised a complain with the yesterday and was assured my package will be delivered today which was not the case, when I tried to speak with someone again on live chat to raise the complain higher in the chain the person left the chat!!! Shocking","Jan 22, 2025",GB
1,My package was sent to the wrong…,My package was sent to the wrong address on jan 15th 2025 the febex delivery driver took a picture of some porch and said he delivered it to my house. My husband called customer service and the inconsiderate worker said it was delivered is this your porch my husband said NO! Where's the picture of our address he deliberately tool just the porch picture so lazy febex should fire him and that lazy person behind the desk so I file a claim I better get my package or our money back for my room purifier. The same delivery drivers delivered my neighbors package to my house he walked right pass his house and throw it on my porch and didn't take a photo. Such a lazy fool,"Jan 24, 2025",US
1,I wished I could leave 0 stars,I wished I could leave 0 stars! FedEx is the worst shipping company in the US! My home is right beside the road with large house numbers but the driver delivered to an abandoned home and now my package cannot be found! It took customer service 3 days to get back to me to tell me to contact the company and the package cannot be found! Unacceptable! If I buy something and it has to come by FedEx I just won’t buy it!,"Jan 22, 2025",US
1,Worst Delivery Company,"One of the worst deliver companies I’ve ever used, very slow delivery, they changed the expected arrival of my package three times. Even when they do deliver they leave the package in the worst place possible, like in mud or water instead of delivery box literally 3 feet away from where they put. DO NOT USE THIS COMPANY IF YOU CAN!","Jan 20, 2025",US
1,Fedex needs to go out of business,Fedex needs to go out of business. I have been waiting  on my package to be delivered  for over a week now. Then it finally updates and says out for delivery. Not only did the FedEx driver deliver  a package that did not belong to my address he says my package  is not on his truck. Still waiting  to get my package  customer service  is a joke with there pre written script  I been hearing for days everytime  I talk to someone. Another Indian with the same ol script to tell me. Just go out of business  and let UPS take over,"Jan 22, 2025",US
