rating,title,text,date,country
1,Don’t bother with Sendle…,"We had a parcel that was being delivered by Sendle. We got the tracking information at the start.Checking the tracking each day, saying on its way to Brisbane, same day we heated a noise at the front door.The parcel was delivered, pouring rain, and the parcel literally dropped at the front door, we opened the door because of the bang. To see the driver getting into his vehicle, we have a door bell, or he could of knocked on the door to let us know the parcel was at the door getting soaked. Very bad customer service.","Nov 23, 2021",AU
5,Excellent tracking almost to the…,Excellent tracking almost to the minute! Easy access to tracking information. Definitely the best way to go! Thank you!!,"Nov 23, 2021",US
1,Please do not sign up to this service!,"Please do not sign up to this service!! I signed up as it integrated with my etsy store. They even gave me a premium subscription for six months free. The set up and ease of printing labels was too good to be true. The integration with etsy also seemed amazing, then... no one came to pick up my packages. Its been 3 days now and all the website say is say ""whoops looks like your packages haven't been picked up, we have rescheduled them to be picked up tomorrow "" and this just keeps happening. I have emailed them and haven't received anything from them either. This is the worst courier experienceI I have had which has not only impacted my business but also my valued customers. I do not recommend to anyone. I'll be cancelling the collection tomorrow and will be going through AusPost","Nov 23, 2021",AU
1,Snail courier,"I dropped off a parcel at Hubbed location at 30th of August. Parcel was delivered at 11th of November. 2.5 months were required to deliver parcel from Melbourne to Canberra! I reckon its absolute speed delivery record. I tried to contact with courier office a few times, sent emails. They don't have a phone customer service. Didn't get any response at all for all my letters. Now I know they don't have customer service. Absolute joke of a service. Terrible almost non existent customer service. Not worth it, avoid at all costs!! . No explanations, no excuses. Absolutely nothing.What is my experience?              NegativeHow many stars they deserved? Less than 0Can I recommend it?                  Never Don't use Sendle","Nov 23, 2021",AU
5,Just GREAT delivery service!,Just GREAT delivery service!! Highly recommend!,"Nov 22, 2021",US
5,Sendle is dedicated to her work and…,Sendle is dedicated to her work and keeps her words.,"Nov 22, 2021",US
5,Easy to use and we love the carbon…,Easy to use and we love the carbon neutral delivery,"Nov 22, 2021",US
5,Sendle is a gift!,Sendle has been a gift for my small business! Shipping was getting so ridiculously priced at other delivery services and I hated having to charge my customers an arm and a leg to ship their product. I’m so happy I found them!,"Nov 21, 2021",US
5,Love the Karamellerna!!,Love the Karamellerna!!! Reminds me of growing up in Sweden🇸🇪Thank you so much👍,"Nov 20, 2021",US
1,Terrible customer service!,"Terrible customer service if one thing doesn't run smoothly for your parcel, I've been waiting for a parcel to be collected for over a month now! No one can help, no one can rectify the situation, everyone copies and pastes a email reply saying we're escalating the issue and nothing happens. Hard to contact, no phone number. Would not use to save a penny","Nov 20, 2021",AU
5,My package was delivered promptly and…,My package was delivered promptly and left in the right place. What else can you ask for?,"Nov 19, 2021",US
5,Great price,"Great price, and love that my shipments are carbon neutral!","Nov 18, 2021",US
5,I received my order before the…,I received my order before the estimated time so I'm very happy and the description of the shoes was very accurate,"Nov 17, 2021",US
5,Amazing service,Amazing service. Projected to be a longer delivery span of time but I ordered on Sunday and received on Wednesday. Amazing service. And package was not damaged as they are with other carriers.,"Nov 17, 2021",US
1,Never use sendle!!!,"Sendle claim they delivered mail which has not been delivered.No proof of delivery has been provided (photo)I live in a large multi-storey tower with no safe place to leave packages and was home on the date of “delivery” no one used the intercom to notify me of the “delivery” honestly how hard is it to press 4 buttons or leave card in the mail box and drop my parcel at the post office for me to collect.Never use sendle they are no help, Australia post any day. Might be a bit slower but I’ve never had any problems with them.","Nov 17, 2021",AU
1,TEN DAYS AGO I PLACED FOUR SATCHELS AT…,"TEN DAYS AGO I PLACED FOUR SATCHELS AT MY FRONT DOOR FOR PICKUP.YOUR COURIER CAME, PICKED UP 2, LEFT 2 !!!THEN, SOME DAYS LATER, ANOTHER COURIER CAME, PICKED UP 1, LEFT 1  !!!That remaining parcel for a local Melbourne metro delivery has been sitting at my front door for ten days !!!Not acceptable.Sid Harta Publishers23 Stirling CrescentGlen Waverley Vic 3150Ph: 0408537792","Nov 16, 2021",AU
5,Fast Delivery!,"Fast Delivery!I have not had a chance to try the product yet, but was impressed with how quickly it arrived.  I was not expecting it until some time between the 18th and 20th but I received it on the 15th!  Very pleased to have received it so soon, as I am very excited to try this product.","Nov 16, 2021",US
5,Easy to use and convenient,Easy to use. Great rates. Savings over postal rates.,"Nov 15, 2021",US
